SSID,Signal Strength (dBm),MAC address,X Position,Y Position
USTH_MGMT,-73,dc:b8:08:39:2f:33,12,3
USTH_MGMT,-77,48:9b:d5:c5:e6:f3,12,3
USTH_MGMT,-78,b8:50:01:db:76:73,12,3
USTH_MGMT,-81,b8:50:01:db:33:83,12,3
USTH_MGMT,-85,94:9b:2c:21:7c:73,12,3
USTH_MGMT,-89,dc:b8:08:4c:46:73,12,3
USTH_Office,-64,dc:b8:08:4c:3d:e0,12,3
USTH_Office,-67,b8:50:01:db:76:60,12,3
USTH_Office,-75,b8:50:01:db:58:60,12,3
USTH_Office,-66,dc:b8:08:39:2f:20,12,3
USTH_Office,-41,b8:50:01:db:75:20,12,3
USTH_Office,-49,dc:b8:08:4c:3d:e0,12,3
USTH_Office,-53,dc:b8:08:4c:3d:f0,12,3
USTH_Office,-52,b8:50:01:db:75:30,12,3
USTH_Office,-55,b8:50:01:db:75:20,12,3
USTH_Office,-68,dc:b8:08:39:2f:20,12,3
USTH_Office,-73,dc:b8:08:39:2f:30,12,3
USTH_Office,-76,48:9b:d5:c5:e6:f0,12,3
USTH_Office,-79,b8:50:01:db:76:70,12,3
USTH_Office,-84,94:9b:2c:21:7c:70,12,3
USTH_Office,-87,94:9b:2c:21:55:d0,12,3
USTH_Student,-63,dc:b8:08:4c:3d:e1,12,3
USTH_Student,-64,b8:50:01:db:76:61,12,3
USTH_Student,-70,b8:50:01:db:58:61,12,3
USTH_Student,-41,b8:50:01:db:75:21,12,3
USTH_Student,-79,b8:50:01:db:33:81,12,3
USTH_Student,-50,dc:b8:08:4c:3d:e1,12,3
USTH_Student,-52,b8:50:01:db:75:31,12,3
USTH_Student,-52,dc:b8:08:4c:3d:f1,12,3
USTH_Student,-54,b8:50:01:db:75:21,12,3
USTH_Student,-68,dc:b8:08:39:2f:21,12,3
USTH_Student,-69,dc:b8:08:4c:46:61,12,3
USTH_Student,-73,48:9b:d5:c5:67:81,12,3
USTH_Student,-74,dc:b8:08:39:2f:31,12,3
USTH_Student,-76,48:9b:d5:c5:e6:f1,12,3
USTH_Student,-78,b8:50:01:db:76:71,12,3
USTH_Student,-83,94:9b:2c:21:55:c1,12,3
USTH_Student,-87,94:9b:2c:21:7c:71,12,3
ICTLab,-76,a8:5b:f7:77:3f:f2,13,0
ICTLab,-78,a8:5b:f7:77:3f:e2,13,0
ICTLab,-88,a8:5b:f7:77:a7:82,13,0
ICTLab 5GHz,-76,a8:5b:f7:77:3f:f0,13,0
ICTLab 5GHz,-89,a8:5b:f7:77:a7:80,13,0
ICTLab Guests,-76,a8:5b:f7:77:3f:f1,13,0
ICTLab Guests,-86,a8:5b:f7:77:a7:81,13,0
ICTLab Students,-75,a8:5b:f7:77:3f:f3,13,0
ICTLab Students,-89,a8:5b:f7:77:a7:83,13,0
USTH_Guest,-65,dc:b8:08:4c:46:62,13,0
USTH_Guest,-80,b8:50:01:db:33:82,13,0
USTH_Guest,-58,b8:50:01:db:75:22,13,0
USTH_Guest,-47,dc:b8:08:4c:3d:f2,13,0
USTH_Guest,-56,b8:50:01:db:75:32,13,0
USTH_Guest,-64,dc:b8:08:39:2f:22,13,0
USTH_Guest,-67,b8:50:01:db:75:22,13,0
USTH_Guest,-70,dc:b8:08:39:2f:32,13,0
USTH_Guest,-73,b8:50:01:db:76:72,13,0
USTH_Guest,-85,94:9b:2c:21:7c:72,13,0
USTH_MGMT,-66,dc:b8:08:4c:46:63,13,0
USTH_MGMT,-55,dc:b8:08:4c:3d:e3,13,0
USTH_MGMT,-53,b8:50:01:db:75:23,13,0
USTH_MGMT,-70,b8:50:01:db:76:63,13,0
USTH_MGMT,-47,dc:b8:08:4c:3d:f3,13,0
USTH_MGMT,-54,dc:b8:08:4c:3d:e3,13,0
USTH_MGMT,-57,b8:50:01:db:75:33,13,0
USTH_MGMT,-64,dc:b8:08:39:2f:23,13,0
USTH_MGMT,-67,b8:50:01:db:75:23,13,0
USTH_MGMT,-67,dc:b8:08:39:2f:33,13,0
USTH_MGMT,-74,b8:50:01:db:76:73,13,0
USTH_MGMT,-86,94:9b:2c:21:7c:73,13,0
USTH_MGMT,-90,dc:b8:08:4c:46:73,13,0
USTH_Office,-67,dc:b8:08:4c:46:60,13,0
USTH_Office,-57,dc:b8:08:4c:3d:e0,13,0
USTH_Office,-71,b8:50:01:db:76:60,13,0
USTH_Office,-78,b8:50:01:db:33:80,13,0
USTH_Office,-57,b8:50:01:db:75:20,13,0
USTH_Office,-56,b8:50:01:db:75:30,13,0
USTH_Office,-56,dc:b8:08:4c:3d:f0,13,0
USTH_Office,-58,dc:b8:08:4c:3d:e0,13,0
USTH_Office,-64,dc:b8:08:39:2f:20,13,0
USTH_Office,-68,b8:50:01:db:75:20,13,0
USTH_Office,-70,dc:b8:08:39:2f:30,13,0
USTH_Office,-73,b8:50:01:db:76:70,13,0
USTH_Office,-74,b8:50:01:db:33:80,13,0
USTH_Office,-74,dc:b8:08:4c:46:60,13,0
USTH_Office,-79,b8:50:01:db:58:60,13,0
USTH_Office,-86,94:9b:2c:21:7c:70,13,0
USTH_Student,-69,dc:b8:08:4c:46:61,13,0
USTH_Student,-75,48:9b:d5:c5:67:81,13,0
USTH_Student,-62,dc:b8:08:4c:3d:e1,13,0
USTH_Student,-77,b8:50:01:db:76:61,13,0
USTH_Student,-56,b8:50:01:db:75:21,13,0
USTH_Student,-79,b8:50:01:db:33:81,13,0
USTH_Student,-52,dc:b8:08:4c:3d:f1,13,0
USTH_Student,-57,b8:50:01:db:75:31,13,0
USTH_Student,-64,dc:b8:08:39:2f:21,13,0
USTH_Student,-68,b8:50:01:db:75:21,13,0
USTH_Student,-70,dc:b8:08:39:2f:31,13,0
USTH_Student,-73,b8:50:01:db:76:71,13,0
USTH_Student,-86,94:9b:2c:21:7c:71,13,0
ICTLab,-75,a8:5b:f7:77:3f:f2,13,1
ICTLab 5GHz,-70,a8:5b:f7:77:3f:e0,13,1
ICTLab 5GHz,-76,a8:5b:f7:77:3f:f0,13,1
ICTLab Guests,-76,a8:5b:f7:77:3f:f1,13,1
ICTLab Students,-76,a8:5b:f7:77:3f:f3,13,1
USTH_Guest,-70,48:9b:d5:c5:67:82,13,1
USTH_Guest,-71,94:9b:2c:21:7c:62,13,1
USTH_Guest,-57,dc:b8:08:4c:3d:e2,13,1
USTH_Guest,-64,b8:50:01:db:75:22,13,1
USTH_Guest,-79,b8:50:01:db:58:62,13,1
USTH_Guest,-72,dc:b8:08:39:2f:22,13,1
USTH_Guest,-47,b8:50:01:db:75:32,13,1
USTH_Guest,-47,dc:b8:08:4c:3d:f2,13,1
USTH_Guest,-50,dc:b8:08:4c:3d:e2,13,1
USTH_Guest,-58,b8:50:01:db:75:22,13,1
USTH_Guest,-63,dc:b8:08:39:2f:32,13,1
USTH_Guest,-72,b8:50:01:db:76:72,13,1
USTH_Guest,-74,dc:b8:08:39:2f:22,13,1
USTH_Guest,-74,b8:50:01:db:76:62,13,1
USTH_Guest,-75,48:9b:d5:c5:e6:f2,13,1
USTH_Guest,-79,94:9b:2c:21:55:c2,13,1
USTH_Guest,-87,dc:b8:08:4c:46:72,13,1
USTH_Guest,-88,94:9b:2c:21:7c:72,13,1
USTH_MGMT,-68,48:9b:d5:c5:67:83,13,1
USTH_MGMT,-58,dc:b8:08:4c:3d:e3,13,1
USTH_MGMT,-72,dc:b8:08:39:2f:23,13,1
USTH_MGMT,-63,b8:50:01:db:75:23,13,1
USTH_MGMT,-82,b8:50:01:db:76:63,13,1
USTH_MGMT,-47,b8:50:01:db:75:33,13,1
USTH_MGMT,-47,dc:b8:08:4c:3d:e3,13,1
USTH_MGMT,-54,dc:b8:08:4c:3d:f3,13,1
USTH_MGMT,-58,b8:50:01:db:75:23,13,1
USTH_MGMT,-66,dc:b8:08:39:2f:33,13,1
USTH_MGMT,-68,48:9b:d5:c5:67:83,13,1
USTH_MGMT,-72,b8:50:01:db:76:73,13,1
USTH_MGMT,-73,dc:b8:08:4c:46:63,13,1
USTH_MGMT,-75,48:9b:d5:c5:e6:f3,13,1
USTH_MGMT,-75,b8:50:01:db:76:63,13,1
USTH_MGMT,-87,dc:b8:08:4c:46:73,13,1
USTH_MGMT,-88,94:9b:2c:21:7c:73,13,1
USTH_Office,-70,dc:b8:08:4c:46:60,13,1
USTH_Office,-66,48:9b:d5:c5:67:80,13,1
USTH_Office,-58,dc:b8:08:4c:3d:e0,13,1
USTH_Office,-62,b8:50:01:db:75:20,13,1
USTH_Office,-46,b8:50:01:db:75:30,13,1
USTH_Office,-47,dc:b8:08:4c:3d:f0,13,1
USTH_Office,-48,dc:b8:08:4c:3d:e0,13,1
USTH_Office,-56,b8:50:01:db:75:20,13,1
USTH_Office,-66,dc:b8:08:39:2f:30,13,1
USTH_Office,-66,48:9b:d5:c5:67:80,13,1
USTH_Office,-72,b8:50:01:db:76:70,13,1
USTH_Office,-72,dc:b8:08:4c:46:60,13,1
USTH_Office,-72,dc:b8:08:39:2f:20,13,1
USTH_Office,-75,48:9b:d5:c5:e6:f0,13,1
USTH_Office,-88,94:9b:2c:21:7c:70,13,1
USTH_Office,-89,dc:b8:08:4c:46:70,13,1
USTH_Student,-71,dc:b8:08:4c:46:61,13,1
USTH_Student,-69,48:9b:d5:c5:67:81,13,1
USTH_Student,-68,dc:b8:08:4c:3d:e1,13,1
USTH_Student,-61,b8:50:01:db:75:21,13,1
USTH_Student,-79,b8:50:01:db:33:81,13,1
USTH_Student,-47,b8:50:01:db:75:31,13,1
USTH_Student,-49,dc:b8:08:4c:3d:f1,13,1
USTH_Student,-48,dc:b8:08:4c:3d:e1,13,1
USTH_Student,-60,b8:50:01:db:75:21,13,1
USTH_Student,-65,dc:b8:08:39:2f:31,13,1
USTH_Student,-67,48:9b:d5:c5:67:81,13,1
USTH_Student,-69,dc:b8:08:4c:46:61,13,1
USTH_Student,-72,b8:50:01:db:76:71,13,1
USTH_Student,-74,94:9b:2c:21:7c:61,13,1
USTH_Student,-75,48:9b:d5:c5:e6:f1,13,1
USTH_Student,-75,b8:50:01:db:76:61,13,1
USTH_Student,-86,dc:b8:08:4c:46:71,13,1
USTH_Student,-86,94:9b:2c:21:7c:71,13,1
ICTLab,-70,a8:5b:f7:77:3f:f2,13,2
ICTLab 5GHz,-85,a8:5b:f7:77:3f:e0,13,2
ICTLab 5GHz,-70,a8:5b:f7:77:3f:f0,13,2
ICTLab Guests,-84,a8:5b:f7:77:3f:e1,13,2
ICTLab Guests,-66,a8:5b:f7:77:3f:e1,13,2
ICTLab Guests,-70,a8:5b:f7:77:3f:f1,13,2
ICTLab Students,-65,a8:5b:f7:77:3f:e3,13,2
ICTLab Students,-77,a8:5b:f7:77:3f:f3,13,2
USTH_Guest,-65,48:9b:d5:c5:67:82,13,2
USTH_Guest,-71,94:9b:2c:21:7c:62,13,2
USTH_Guest,-82,94:9b:2c:21:55:c2,13,2
USTH_Guest,-67,dc:b8:08:4c:3d:e2,13,2
USTH_Guest,-72,b8:50:01:db:75:22,13,2
USTH_Guest,-74,dc:b8:08:39:2f:22,13,2
USTH_Guest,-51,b8:50:01:db:75:32,13,2
USTH_Guest,-51,dc:b8:08:4c:3d:f2,13,2
USTH_Guest,-55,dc:b8:08:4c:3d:e2,13,2
USTH_Guest,-56,dc:b8:08:39:2f:32,13,2
USTH_Guest,-56,b8:50:01:db:75:22,13,2
USTH_Guest,-61,dc:b8:08:39:2f:22,13,2
USTH_Guest,-66,b8:50:01:db:33:82,13,2
USTH_Guest,-69,b8:50:01:db:76:72,13,2
USTH_Guest,-74,48:9b:d5:c5:67:82,13,2
USTH_Guest,-79,48:9b:d5:c5:e6:f2,13,2
USTH_Guest,-79,94:9b:2c:21:7c:62,13,2
USTH_Guest,-87,94:9b:2c:21:7c:72,13,2
USTH_Guest,-87,dc:b8:08:4c:46:72,13,2
USTH_MGMT,-62,48:9b:d5:c5:67:83,13,2
USTH_MGMT,-73,94:9b:2c:21:7c:63,13,2
USTH_MGMT,-74,dc:b8:08:4c:3d:e3,13,2
USTH_MGMT,-73,b8:50:01:db:75:23,13,2
USTH_MGMT,-51,b8:50:01:db:75:33,13,2
USTH_MGMT,-52,dc:b8:08:4c:3d:f3,13,2
USTH_MGMT,-60,dc:b8:08:39:2f:33,13,2
USTH_MGMT,-60,b8:50:01:db:75:23,13,2
USTH_MGMT,-60,dc:b8:08:39:2f:23,13,2
USTH_MGMT,-64,b8:50:01:db:33:83,13,2
USTH_MGMT,-69,b8:50:01:db:76:73,13,2
USTH_MGMT,-70,94:9b:2c:21:7c:63,13,2
USTH_MGMT,-79,48:9b:d5:c5:e6:f3,13,2
USTH_MGMT,-86,94:9b:2c:21:7c:73,13,2
USTH_MGMT,-89,dc:b8:08:4c:46:73,13,2
USTH_Office,-85,dc:b8:08:39:4b:40,13,2
USTH_Office,-72,dc:b8:08:4c:3d:e0,13,2
USTH_Office,-70,b8:50:01:db:75:20,13,2
USTH_Office,-51,b8:50:01:db:75:30,13,2
USTH_Office,-52,dc:b8:08:4c:3d:f0,13,2
USTH_Office,-56,dc:b8:08:4c:3d:e0,13,2
USTH_Office,-58,b8:50:01:db:75:20,13,2
USTH_Office,-59,dc:b8:08:39:2f:30,13,2
USTH_Office,-62,dc:b8:08:39:2f:20,13,2
USTH_Office,-69,48:9b:d5:c5:67:80,13,2
USTH_Office,-69,b8:50:01:db:76:70,13,2
USTH_Office,-75,b8:50:01:db:33:80,13,2
USTH_Office,-79,48:9b:d5:c5:e6:f0,13,2
USTH_Office,-87,94:9b:2c:21:7c:70,13,2
USTH_Office,-90,dc:b8:08:4c:46:70,13,2
USTH_Office 1,-73,4c:12:e8:09:f2:f0,13,2
USTH_Office 2,-82,d8:0d:17:a1:0d:3c,13,2
USTH_Student,-77,94:9b:2c:21:7c:61,13,2
USTH_Student,-74,dc:b8:08:4c:3d:e1,13,2
USTH_Student,-72,b8:50:01:db:75:21,13,2
USTH_Student,-77,dc:b8:08:39:2f:21,13,2
USTH_Student,-51,b8:50:01:db:75:31,13,2
USTH_Student,-51,dc:b8:08:4c:3d:f1,13,2
USTH_Student,-56,dc:b8:08:4c:3d:e1,13,2
USTH_Student,-59,dc:b8:08:39:2f:31,13,2
USTH_Student,-59,b8:50:01:db:75:21,13,2
USTH_Student,-60,dc:b8:08:39:2f:21,13,2
USTH_Student,-67,b8:50:01:db:76:71,13,2
USTH_Student,-71,48:9b:d5:c5:67:81,13,2
USTH_Student,-73,94:9b:2c:21:7c:61,13,2
USTH_Student,-75,b8:50:01:db:33:81,13,2
USTH_Student,-79,48:9b:d5:c5:e6:f1,13,2
USTH_Student,-82,b8:50:01:db:68:21,13,2
USTH_Student,-87,94:9b:2c:21:7c:71,13,2
USTH_Student,-88,dc:b8:08:4c:46:71,13,2
USTH-Rector Board,-75,78:44:76:99:47:38,13,2
ICTLab,-77,a8:5b:f7:77:3f:e2,13,3
ICTLab,-77,a8:5b:f7:77:3f:f2,13,3
ICTLab 5GHz,-77,a8:5b:f7:77:3f:e0,13,3
ICTLab 5GHz,-77,a8:5b:f7:77:3f:f0,13,3
ICTLab Guests,-81,a8:5b:f7:77:3f:e1,13,3
ICTLab Guests,-78,a8:5b:f7:77:3f:f1,13,3
ICTLab Students,-79,a8:5b:f7:77:3f:e3,13,3
ICTLab Students,-73,a8:5b:f7:77:3f:e3,13,3
ICTLab Students,-78,a8:5b:f7:77:3f:f3,13,3
USTH_Guest,-72,b8:50:01:db:76:62,13,3
USTH_Guest,-62,dc:b8:08:39:2f:22,13,3
USTH_Guest,-68,dc:b8:08:4c:46:62,13,3
USTH_Guest,-70,dc:b8:08:4c:3d:e2,13,3
USTH_Guest,-55,b8:50:01:db:75:22,13,3
USTH_Guest,-42,b8:50:01:db:75:22,13,3
USTH_Guest,-44,b8:50:01:db:75:32,13,3
USTH_Guest,-49,dc:b8:08:4c:3d:f2,13,3
USTH_Guest,-57,dc:b8:08:4c:3d:e2,13,3
USTH_Guest,-67,dc:b8:08:4c:46:62,13,3
USTH_Guest,-72,b8:50:01:db:76:72,13,3
USTH_Guest,-73,48:9b:d5:c5:e6:f2,13,3
USTH_Guest,-74,dc:b8:08:39:2f:32,13,3
USTH_Guest,-74,dc:b8:08:39:2f:22,13,3
USTH_Guest,-77,b8:50:01:db:33:82,13,3
USTH_Guest,-87,94:9b:2c:21:7c:72,13,3
USTH_Guest,-89,dc:b8:08:4e:6d:f2,13,3
USTH_MGMT,-62,dc:b8:08:39:2f:23,13,3
USTH_MGMT,-75,b8:50:01:db:76:63,13,3
USTH_MGMT,-72,dc:b8:08:4c:3d:e3,13,3
USTH_MGMT,-53,b8:50:01:db:75:23,13,3
USTH_MGMT,-41,b8:50:01:db:75:23,13,3
USTH_MGMT,-44,b8:50:01:db:75:33,13,3
USTH_MGMT,-49,dc:b8:08:4c:3d:f3,13,3
USTH_MGMT,-54,dc:b8:08:4c:3d:e3,13,3
USTH_MGMT,-68,b8:50:01:db:76:63,13,3
USTH_MGMT,-68,dc:b8:08:4c:46:63,13,3
USTH_MGMT,-72,b8:50:01:db:76:73,13,3
USTH_MGMT,-73,48:9b:d5:c5:e6:f3,13,3
USTH_MGMT,-74,dc:b8:08:39:2f:33,13,3
USTH_MGMT,-74,dc:b8:08:39:2f:23,13,3
USTH_MGMT,-86,94:9b:2c:21:7c:73,13,3
USTH_Office,-71,b8:50:01:db:76:60,13,3
USTH_Office,-61,dc:b8:08:39:2f:20,13,3
USTH_Office,-68,dc:b8:08:4c:46:60,13,3
USTH_Office,-65,48:9b:d5:c5:67:80,13,3
USTH_Office,-72,dc:b8:08:4c:3d:e0,13,3
USTH_Office,-82,b8:50:01:db:33:80,13,3
USTH_Office,-49,b8:50:01:db:75:20,13,3
USTH_Office,-43,b8:50:01:db:75:20,13,3
USTH_Office,-44,b8:50:01:db:75:30,13,3
USTH_Office,-51,dc:b8:08:4c:3d:f0,13,3
USTH_Office,-55,dc:b8:08:4c:3d:e0,13,3
USTH_Office,-68,b8:50:01:db:76:60,13,3
USTH_Office,-68,48:9b:d5:c5:67:80,13,3
USTH_Office,-72,b8:50:01:db:76:70,13,3
USTH_Office,-73,48:9b:d5:c5:e6:f0,13,3
USTH_Office,-74,dc:b8:08:39:2f:30,13,3
USTH_Office,-74,dc:b8:08:39:2f:20,13,3
USTH_Office,-78,b8:50:01:db:33:80,13,3
USTH_Office,-87,94:9b:2c:21:7c:70,13,3
USTH_Office,-87,b8:50:01:db:68:20,13,3
USTH_Student,-83,dc:b8:08:39:4b:81,13,3
USTH_Student,-74,b8:50:01:db:76:61,13,3
USTH_Student,-61,dc:b8:08:39:2f:21,13,3
USTH_Student,-66,dc:b8:08:4c:46:61,13,3
USTH_Student,-66,48:9b:d5:c5:67:81,13,3
USTH_Student,-51,b8:50:01:db:75:21,13,3
USTH_Student,-84,b8:50:01:db:33:81,13,3
USTH_Student,-41,b8:50:01:db:75:21,13,3
USTH_Student,-44,b8:50:01:db:75:31,13,3
USTH_Student,-49,dc:b8:08:4c:3d:f1,13,3
USTH_Student,-54,dc:b8:08:4c:3d:e1,13,3
USTH_Student,-66,48:9b:d5:c5:67:81,13,3
USTH_Student,-67,dc:b8:08:4c:46:61,13,3
USTH_Student,-72,b8:50:01:db:76:71,13,3
USTH_Student,-73,48:9b:d5:c5:e6:f1,13,3
USTH_Student,-74,dc:b8:08:39:2f:31,13,3
USTH_Student,-77,b8:50:01:db:33:81,13,3
USTH_Student,-87,94:9b:2c:21:7c:71,13,3
USTH-Rector Board,-74,78:44:76:99:47:38,13,3
ICTLab,-73,a8:5b:f7:77:3f:f2,14,0
ICTLab,-76,a8:5b:f7:77:3f:e2,14,0
ICTLab 5GHz,-72,a8:5b:f7:77:3f:f0,14,0
ICTLab Guests,-73,a8:5b:f7:77:3f:f1,14,0
ICTLab Guests,-76,a8:5b:f7:77:3f:e1,14,0
ICTLab Students,-73,a8:5b:f7:77:3f:f3,14,0
ICTLab Students,-76,a8:5b:f7:77:3f:e3,14,0
USTH_Guest,-57,dc:b8:08:4c:3d:e2,14,0
USTH_Guest,-71,b8:50:01:db:76:62,14,0
USTH_Guest,-60,b8:50:01:db:75:22,14,0
USTH_Guest,-66,dc:b8:08:39:2f:22,14,0
USTH_Guest,-52,dc:b8:08:4c:3d:f2,14,0
USTH_Guest,-55,b8:50:01:db:75:22,14,0
USTH_Guest,-61,b8:50:01:db:75:32,14,0
USTH_Guest,-62,dc:b8:08:39:2f:32,14,0
USTH_Guest,-62,dc:b8:08:4c:3d:e2,14,0
USTH_Guest,-72,48:9b:d5:c5:67:82,14,0
USTH_Guest,-73,dc:b8:08:39:2f:22,14,0
USTH_Guest,-75,b8:50:01:db:76:72,14,0
USTH_Guest,-76,48:9b:d5:c5:e6:f2,14,0
USTH_Guest,-84,b8:50:01:db:33:82,14,0
USTH_Guest,-87,94:9b:2c:21:7c:72,14,0
USTH_Guest,-89,dc:b8:08:4c:46:72,14,0
USTH_MGMT,-64,dc:b8:08:4c:3d:e3,14,0
USTH_MGMT,-59,b8:50:01:db:75:23,14,0
USTH_MGMT,-69,b8:50:01:db:76:63,14,0
USTH_MGMT,-49,dc:b8:08:4c:3d:f3,14,0
USTH_MGMT,-53,b8:50:01:db:75:23,14,0
USTH_MGMT,-55,dc:b8:08:4c:3d:e3,14,0
USTH_MGMT,-60,b8:50:01:db:75:33,14,0
USTH_MGMT,-64,dc:b8:08:39:2f:33,14,0
USTH_MGMT,-70,b8:50:01:db:76:63,14,0
USTH_MGMT,-74,b8:50:01:db:76:73,14,0
USTH_MGMT,-76,48:9b:d5:c5:e6:f3,14,0
USTH_MGMT,-77,dc:b8:08:39:2f:23,14,0
USTH_MGMT,-78,dc:b8:08:39:4b:83,14,0
USTH_MGMT,-86,94:9b:2c:21:7c:73,14,0
USTH_MGMT,-89,dc:b8:08:4c:46:73,14,0
USTH_Office,-58,dc:b8:08:4c:3d:e0,14,0
USTH_Office,-73,b8:50:01:db:76:60,14,0
USTH_Office,-60,b8:50:01:db:75:20,14,0
USTH_Office,-49,dc:b8:08:4c:3d:f0,14,0
USTH_Office,-52,b8:50:01:db:75:20,14,0
USTH_Office,-60,b8:50:01:db:75:30,14,0
USTH_Office,-60,dc:b8:08:4c:3d:e0,14,0
USTH_Office,-65,dc:b8:08:39:2f:30,14,0
USTH_Office,-72,48:9b:d5:c5:67:80,14,0
USTH_Office,-75,b8:50:01:db:76:70,14,0
USTH_Office,-76,48:9b:d5:c5:e6:f0,14,0
USTH_Office,-84,b8:50:01:db:33:80,14,0
USTH_Office,-87,94:9b:2c:21:7c:70,14,0
USTH_Student,-58,dc:b8:08:4c:3d:e1,14,0
USTH_Student,-72,b8:50:01:db:76:61,14,0
USTH_Student,-60,b8:50:01:db:75:21,14,0
USTH_Student,-65,dc:b8:08:39:2f:21,14,0
USTH_Student,-51,dc:b8:08:4c:3d:f1,14,0
USTH_Student,-52,b8:50:01:db:75:21,14,0
USTH_Student,-57,dc:b8:08:4c:3d:e1,14,0
USTH_Student,-60,b8:50:01:db:75:31,14,0
USTH_Student,-65,dc:b8:08:39:2f:31,14,0
USTH_Student,-69,b8:50:01:db:76:61,14,0
USTH_Student,-71,48:9b:d5:c5:67:81,14,0
USTH_Student,-75,b8:50:01:db:76:71,14,0
USTH_Student,-76,48:9b:d5:c5:e6:f1,14,0
USTH_Student,-77,dc:b8:08:39:4b:81,14,0
USTH_Student,-87,94:9b:2c:21:7c:71,14,0
ICTLab,-76,a8:5b:f7:77:3f:f2,14,1
ICTLab 5GHz,-74,a8:5b:f7:77:3f:e0,14,1
ICTLab 5GHz,-76,a8:5b:f7:77:3f:f0,14,1
ICTLab Guests,-71,a8:5b:f7:77:3f:e1,14,1
ICTLab Guests,-76,a8:5b:f7:77:3f:f1,14,1
ICTLab Students,-76,a8:5b:f7:77:3f:f3,14,1
USTH_Guest,-72,b8:50:01:db:76:62,14,1
USTH_Guest,-50,b8:50:01:db:75:22,14,1
USTH_Guest,-48,dc:b8:08:4c:3d:f2,14,1
USTH_Guest,-49,b8:50:01:db:75:32,14,1
USTH_Guest,-54,dc:b8:08:4c:3d:e2,14,1
USTH_Guest,-63,dc:b8:08:39:2f:32,14,1
USTH_Guest,-66,b8:50:01:db:75:22,14,1
USTH_Guest,-67,b8:50:01:db:76:72,14,1
USTH_Guest,-67,dc:b8:08:39:2f:22,14,1
USTH_Guest,-67,48:9b:d5:c5:67:82,14,1
USTH_Guest,-71,b8:50:01:db:76:62,14,1
USTH_Guest,-72,48:9b:d5:c5:e6:f2,14,1
USTH_Guest,-77,dc:b8:08:4c:46:62,14,1
USTH_Guest,-88,dc:b8:08:4c:46:72,14,1
USTH_MGMT,-66,dc:b8:08:4c:3d:e3,14,1
USTH_MGMT,-63,dc:b8:08:39:2f:23,14,1
USTH_MGMT,-52,b8:50:01:db:75:23,14,1
USTH_MGMT,-68,b8:50:01:db:76:63,14,1
USTH_MGMT,-49,b8:50:01:db:75:33,14,1
USTH_MGMT,-51,dc:b8:08:4c:3d:f3,14,1
USTH_MGMT,-54,dc:b8:08:4c:3d:e3,14,1
USTH_MGMT,-65,dc:b8:08:39:2f:33,14,1
USTH_MGMT,-67,48:9b:d5:c5:67:83,14,1
USTH_MGMT,-68,b8:50:01:db:76:73,14,1
USTH_MGMT,-68,b8:50:01:db:75:23,14,1
USTH_MGMT,-72,48:9b:d5:c5:e6:f3,14,1
USTH_MGMT,-88,dc:b8:08:4c:46:73,14,1
USTH_Office,-60,dc:b8:08:4c:3d:e0,14,1
USTH_Office,-68,b8:50:01:db:76:60,14,1
USTH_Office,-65,dc:b8:08:39:2f:20,14,1
USTH_Office,-49,b8:50:01:db:75:20,14,1
USTH_Office,-48,dc:b8:08:4c:3d:f0,14,1
USTH_Office,-49,b8:50:01:db:75:30,14,1
USTH_Office,-54,dc:b8:08:4c:3d:e0,14,1
USTH_Office,-65,dc:b8:08:39:2f:30,14,1
USTH_Office,-65,b8:50:01:db:75:20,14,1
USTH_Office,-68,b8:50:01:db:76:70,14,1
USTH_Office,-72,48:9b:d5:c5:e6:f0,14,1
USTH_Office,-86,dc:b8:08:4c:46:70,14,1
USTH_Office 1,-81,4c:12:e8:09:f2:f0,14,1
USTH_Student,-57,dc:b8:08:4c:3d:e1,14,1
USTH_Student,-69,b8:50:01:db:76:61,14,1
USTH_Student,-50,b8:50:01:db:75:21,14,1
USTH_Student,-63,dc:b8:08:39:2f:21,14,1
USTH_Student,-51,dc:b8:08:4c:3d:f1,14,1
USTH_Student,-49,b8:50:01:db:75:31,14,1
USTH_Student,-54,dc:b8:08:4c:3d:e1,14,1
USTH_Student,-65,dc:b8:08:39:2f:31,14,1
USTH_Student,-65,b8:50:01:db:75:21,14,1
USTH_Student,-67,dc:b8:08:39:2f:21,14,1
USTH_Student,-68,b8:50:01:db:76:71,14,1
USTH_Student,-69,48:9b:d5:c5:67:81,14,1
USTH_Student,-72,48:9b:d5:c5:e6:f1,14,1
USTH_Student,-74,b8:50:01:db:33:81,14,1
USTH_Student,-87,94:9b:2c:21:55:d1,14,1
USTH_Student,-87,dc:b8:08:4c:46:71,14,1
ICTLab,-76,a8:5b:f7:77:3f:e2,14,2
ICTLab,-69,a8:5b:f7:77:3f:f2,14,2
ICTLab,-73,a8:5b:f7:77:3f:e2,14,2
ICTLab 5GHz,-75,a8:5b:f7:77:3f:e0,14,2
ICTLab 5GHz,-68,a8:5b:f7:77:3f:f0,14,2
ICTLab 5GHz,-74,a8:5b:f7:77:3f:e0,14,2
ICTLab Guests,-68,a8:5b:f7:77:3f:f1,14,2
ICTLab Students,-70,a8:5b:f7:77:3f:f3,14,2
USTH_Guest,-67,b8:50:01:db:76:62,14,2
USTH_Guest,-67,dc:b8:08:4c:46:62,14,2
